[153]{'policy_loss': -30.687, 'ent_loss': -0.2, 'mem_len': 68876}
[154]{'policy_loss': -32.24, 'ent_loss': -0.391, 'mem_len': 69063}
[155]{'policy_loss': -31.217, 'ent_loss': -0.166, 'mem_len': 69223}
[156]{'policy_loss': -32.094, 'ent_loss': 0.088, 'mem_len': 69224}
[157]{'policy_loss': -33.924, 'ent_loss': -0.05, 'mem_len': 69499}
[158]{'policy_loss': -31.421, 'ent_loss': -0.32, 'mem_len': 69649}
[159]{'policy_loss': -30.524, 'ent_loss': -0.285, 'mem_len': 69951}
[160]{'policy_loss': -32.392, 'ent_loss': -0.276, 'mem_len': 70178}
[161]{'policy_loss': -33.232, 'ent_loss': 0.048, 'mem_len': 70336}
[162]{'policy_loss': -34.101, 'ent_loss': -0.226, 'mem_len': 70614}
[163]{'policy_loss': -32.426, 'ent_loss': -0.247, 'mem_len': 70906}
[164]{'policy_loss': -31.493, 'ent_loss': -0.11, 'mem_len': 71218}
[165]{'policy_loss': -33.301, 'ent_loss': -0.055, 'mem_len': 71442}
[166]{'policy_loss': -31.714, 'ent_loss': -0.148, 'mem_len': 71717}
[167]{'policy_loss': -32.107, 'ent_loss': 0.14, 'mem_len': 71878}
[168]{'policy_loss': -33.454, 'ent_loss': -0.095, 'mem_len': 72037}
[169]{'policy_loss': -31.905, 'ent_loss': -0.181, 'mem_len': 72315}
[170]{'policy_loss': -30.902, 'ent_loss': -0.25, 'mem_len': 72604}
[171]{'policy_loss': -32.897, 'ent_loss': 0.022, 'mem_len': 72605}
[172]{'policy_loss': -30.044, 'ent_loss': -0.304, 'mem_len': 72763}
[173]{'policy_loss': -32.332, 'ent_loss': 0.241, 'mem_len': 72970}
[174]{'policy_loss': -32.393, 'ent_loss': -0.253, 'mem_len': 72971}
[175]{'policy_loss': -32.434, 'ent_loss': -0.192, 'mem_len': 73190}
[176]{'policy_loss': -34.657, 'ent_loss': 0.091, 'mem_len': 73472}
[177]{'policy_loss': -35.402, 'ent_loss': -0.238, 'mem_len': 73641}
[178]{'policy_loss': -33.099, 'ent_loss': -0.203, 'mem_len': 73821}
[179]{'policy_loss': -33.096, 'ent_loss': -0.158, 'mem_len': 73947}
[180]{'policy_loss': -31.755, 'ent_loss': -0.285, 'mem_len': 74379}
[181]{'policy_loss': -32.619, 'ent_loss': 0.075, 'mem_len': 74626}
[182]{'policy_loss': -31.421, 'ent_loss': -0.175, 'mem_len': 74778}
[183]{'policy_loss': -30.952, 'ent_loss': -0.18, 'mem_len': 75063}
[184]{'policy_loss': -32.237, 'ent_loss': 0.247, 'mem_len': 75394}
[185]{'policy_loss': -33.146, 'ent_loss': 0.036, 'mem_len': 75643}
[186]{'policy_loss': -32.257, 'ent_loss': -0.299, 'mem_len': 75798}
[187]{'policy_loss': -32.563, 'ent_loss': -0.434, 'mem_len': 75961}
[188]{'policy_loss': -33.6, 'ent_loss': -0.17, 'mem_len': 76194}
[189]{'policy_loss': -31.365, 'ent_loss': -0.085, 'mem_len': 76563}
[190]{'policy_loss': -33.057, 'ent_loss': 0.047, 'mem_len': 76840}
[191]{'policy_loss': -31.417, 'ent_loss': -0.049, 'mem_len': 76997}
[192]{'policy_loss': -32.978, 'ent_loss': -0.174, 'mem_len': 77155}
[193]{'policy_loss': -33.299, 'ent_loss': -0.126, 'mem_len': 77387}
[194]{'policy_loss': -32.379, 'ent_loss': -0.257, 'mem_len': 77532}
[195]{'policy_loss': -33.901, 'ent_loss': -0.009, 'mem_len': 77657}
[196]{'policy_loss': -31.925, 'ent_loss': 0.098, 'mem_len': 77814}
[197]{'policy_loss': -29.783, 'ent_loss': 0.174, 'mem_len': 78093}
[198]{'policy_loss': -32.313, 'ent_loss': 0.036, 'mem_len': 78406}
[199]{'policy_loss': -33.171, 'ent_loss': -0.045, 'mem_len': 78624}
[200]{'policy_loss': -32.148, 'ent_loss': 0.109, 'mem_len': 78940}
[201]{'policy_loss': -32.339, 'ent_loss': 0.127, 'mem_len': 79099}
[202]{'policy_loss': -33.425, 'ent_loss': 0.057, 'mem_len': 79385}
[203]{'policy_loss': -31.368, 'ent_loss': -0.172, 'mem_len': 79544}
[204]{'policy_loss': -31.703, 'ent_loss': -0.208, 'mem_len': 79545}
[205]{'policy_loss': -32.74, 'ent_loss': 0.071, 'mem_len': 79835}
[206]{'policy_loss': -32.845, 'ent_loss': -0.014, 'mem_len': 80018}
[207]{'policy_loss': -33.181, 'ent_loss': -0.175, 'mem_len': 80160}
[208]{'policy_loss': -32.13, 'ent_loss': -0.078, 'mem_len': 80287}
[209]{'policy_loss': -32.582, 'ent_loss': 0.067, 'mem_len': 80439}
[210]{'policy_loss': -32.397, 'ent_loss': 0.092, 'mem_len': 80699}
[211]{'policy_loss': -32.208, 'ent_loss': -0.126, 'mem_len': 80854}
[212]{'policy_loss': -31.73, 'ent_loss': 0.082, 'mem_len': 81016}
[213]{'policy_loss': -32.743, 'ent_loss': 0.09, 'mem_len': 81274}
[214]{'policy_loss': -32.088, 'ent_loss': -0.266, 'mem_len': 81689}
[215]{'policy_loss': -30.728, 'ent_loss': -0.176, 'mem_len': 81893}
[216]{'policy_loss': -31.157, 'ent_loss': 0.078, 'mem_len': 82049}
[217]{'policy_loss': -32.885, 'ent_loss': 0.342, 'mem_len': 82309}
[218]{'policy_loss': -32.631, 'ent_loss': -0.016, 'mem_len': 82609}
[219]{'policy_loss': -33.889, 'ent_loss': 0.207, 'mem_len': 82757}
[220]{'policy_loss': -33.745, 'ent_loss': 0.085, 'mem_len': 83208}
[221]{'policy_loss': -33.32, 'ent_loss': -0.066, 'mem_len': 83209}
[222]{'policy_loss': -33.351, 'ent_loss': -0.114, 'mem_len': 83602}
[223]{'policy_loss': -32.336, 'ent_loss': 0.293, 'mem_len': 83762}
[224]{'policy_loss': -32.683, 'ent_loss': -0.23, 'mem_len': 83871}
[225]{'policy_loss': -31.42, 'ent_loss': 0.018, 'mem_len': 84041}
[226]{'policy_loss': -33.542, 'ent_loss': 0.432, 'mem_len': 84366}
[227]{'policy_loss': -33.445, 'ent_loss': 0.24, 'mem_len': 84516}
[228]{'policy_loss': -32.393, 'ent_loss': -0.124, 'mem_len': 84790}
[229]{'policy_loss': -33.789, 'ent_loss': 0.057, 'mem_len': 85098}
[230]{'policy_loss': -31.453, 'ent_loss': 0.317, 'mem_len': 85301}
[231]{'policy_loss': -32.569, 'ent_loss': 0.134, 'mem_len': 85465}
[232]{'policy_loss': -32.387, 'ent_loss': -0.25, 'mem_len': 85730}
[233]{'policy_loss': -32.281, 'ent_loss': 0.098, 'mem_len': 86041}
[234]{'policy_loss': -32.637, 'ent_loss': 0.295, 'mem_len': 86256}
[235]{'policy_loss': -32.944, 'ent_loss': 0.176, 'mem_len': 86257}
[236]{'policy_loss': -33.341, 'ent_loss': 0.133, 'mem_len': 86414}
[237]{'policy_loss': -34.533, 'ent_loss': 0.149, 'mem_len': 86631}
[238]{'policy_loss': -33.759, 'ent_loss': 0.108, 'mem_len': 86877}
[239]{'policy_loss': -32.016, 'ent_loss': -0.236, 'mem_len': 86878}
[240]{'policy_loss': -33.781, 'ent_loss': 0.247, 'mem_len': 87158}
[241]{'policy_loss': -33.412, 'ent_loss': 0.367, 'mem_len': 87487}
[242]{'policy_loss': -35.259, 'ent_loss': 0.181, 'mem_len': 87488}
[243]{'policy_loss': -33.415, 'ent_loss': -0.195, 'mem_len': 87786}
[244]{'policy_loss': -34.293, 'ent_loss': 0.427, 'mem_len': 87907}
[245]{'policy_loss': -33.068, 'ent_loss': 0.131, 'mem_len': 88052}
[246]{'policy_loss': -33.114, 'ent_loss': 0.001, 'mem_len': 88202}
[247]{'policy_loss': -35.075, 'ent_loss': -0.013, 'mem_len': 88384}
[248]{'policy_loss': -34.608, 'ent_loss': 0.079, 'mem_len': 88619}
[249]{'policy_loss': -32.182, 'ent_loss': -0.089, 'mem_len': 88903}
[250]{'policy_loss': -32.351, 'ent_loss': 0.464, 'mem_len': 89095}
[251]{'policy_loss': -31.478, 'ent_loss': 0.088, 'mem_len': 89255}
[252]{'policy_loss': -31.242, 'ent_loss': 0.184, 'mem_len': 89541}
[253]{'policy_loss': -33.238, 'ent_loss': -0.033, 'mem_len': 89542}
[254]{'policy_loss': -33.252, 'ent_loss': 0.31, 'mem_len': 89708}
[255]{'policy_loss': -33.069, 'ent_loss': 0.113, 'mem_len': 89709}
[256]{'policy_loss': -30.533, 'ent_loss': 0.107, 'mem_len': 89857}
[257]{'policy_loss': -33.698, 'ent_loss': 0.038, 'mem_len': 89993}
[258]{'policy_loss': -34.031, 'ent_loss': -0.145, 'mem_len': 90173}
[259]{'policy_loss': -32.13, 'ent_loss': 0.044, 'mem_len': 90343}
[260]{'policy_loss': -34.187, 'ent_loss': 0.131, 'mem_len': 90497}
[261]{'policy_loss': -33.648, 'ent_loss': 0.511, 'mem_len': 90664}
[262]{'policy_loss': -33.116, 'ent_loss': 0.417, 'mem_len': 90801}
[263]{'policy_loss': -32.079, 'ent_loss': -0.052, 'mem_len': 90996}
[264]{'policy_loss': -33.658, 'ent_loss': -0.14, 'mem_len': 91350}
[265]{'policy_loss': -33.74, 'ent_loss': 0.216, 'mem_len': 91351}
[266]{'policy_loss': -31.951, 'ent_loss': 0.327, 'mem_len': 91713}
[267]{'policy_loss': -35.837, 'ent_loss': 0.108, 'mem_len': 91859}
[268]{'policy_loss': -33.047, 'ent_loss': 0.044, 'mem_len': 92013}
[269]{'policy_loss': -33.271, 'ent_loss': -0.291, 'mem_len': 92195}
[270]{'policy_loss': -33.39, 'ent_loss': 0.026, 'mem_len': 92394}
[271]{'policy_loss': -32.969, 'ent_loss': 0.055, 'mem_len': 92395}
[272]{'policy_loss': -34.408, 'ent_loss': 0.173, 'mem_len': 92558}
[273]{'policy_loss': -36.047, 'ent_loss': 0.362, 'mem_len': 92752}
[274]{'policy_loss': -32.79, 'ent_loss': 0.126, 'mem_len': 92896}
[275]{'policy_loss': -34.974, 'ent_loss': 0.024, 'mem_len': 93072}
[276]{'policy_loss': -34.684, 'ent_loss': 0.327, 'mem_len': 93275}
[277]{'policy_loss': -34.986, 'ent_loss': 0.258, 'mem_len': 93588}
[278]{'policy_loss': -33.771, 'ent_loss': 0.243, 'mem_len': 93589}
[279]{'policy_loss': -34.766, 'ent_loss': 0.288, 'mem_len': 93829}
[280]{'policy_loss': -34.135, 'ent_loss': 0.14, 'mem_len': 94078}
[281]{'policy_loss': -34.14, 'ent_loss': 0.138, 'mem_len': 94293}
[282]{'policy_loss': -34.633, 'ent_loss': 0.127, 'mem_len': 94565}
[283]{'policy_loss': -34.134, 'ent_loss': 0.01, 'mem_len': 94884}
[284]{'policy_loss': -32.169, 'ent_loss': 0.106, 'mem_len': 95096}
[285]{'policy_loss': -32.135, 'ent_loss': 0.191, 'mem_len': 95240}
[286]{'policy_loss': -31.844, 'ent_loss': 0.157, 'mem_len': 95419}
[287]{'policy_loss': -36.296, 'ent_loss': -0.028, 'mem_len': 95717}
[288]{'policy_loss': -34.556, 'ent_loss': 0.179, 'mem_len': 95979}
[289]{'policy_loss': -35.482, 'ent_loss': 0.134, 'mem_len': 96259}
[290]{'policy_loss': -33.979, 'ent_loss': -0.246, 'mem_len': 96260}
[291]{'policy_loss': -32.889, 'ent_loss': 0.276, 'mem_len': 96562}
[292]{'policy_loss': -33.755, 'ent_loss': 0.259, 'mem_len': 96712}
[293]{'policy_loss': -34.103, 'ent_loss': 0.051, 'mem_len': 96976}
[294]{'policy_loss': -34.247, 'ent_loss': 0.209, 'mem_len': 97241}
[295]{'policy_loss': -35.655, 'ent_loss': 0.381, 'mem_len': 97449}
[296]{'policy_loss': -34.12, 'ent_loss': -0.068, 'mem_len': 97623}
[297]{'policy_loss': -31.917, 'ent_loss': -0.073, 'mem_len': 98078}
[298]{'policy_loss': -34.179, 'ent_loss': 0.183, 'mem_len': 98271}
[299]{'policy_loss': -34.657, 'ent_loss': 0.309, 'mem_len': 98532}
[300]{'policy_loss': -34.439, 'ent_loss': 0.186, 'mem_len': 98835}
[301]{'policy_loss': -32.276, 'ent_loss': 0.192, 'mem_len': 99145}
[302]{'policy_loss': -35.133, 'ent_loss': 0.29, 'mem_len': 99346}
[303]{'policy_loss': -34.308, 'ent_loss': 0.247, 'mem_len': 99628}
[304]{'policy_loss': -35.033, 'ent_loss': -0.07, 'mem_len': 99912}
[305]{'policy_loss': -35.214, 'ent_loss': -0.155, 'mem_len': 100077}
[306]{'policy_loss': -33.302, 'ent_loss': 0.14, 'mem_len': 100197}
[307]{'policy_loss': -31.556, 'ent_loss': -0.15, 'mem_len': 100454}
[308]{'policy_loss': -33.495, 'ent_loss': 0.086, 'mem_len': 100619}
[309]{'policy_loss': -33.307, 'ent_loss': -0.083, 'mem_len': 100916}
[310]{'policy_loss': -33.742, 'ent_loss': -0.064, 'mem_len': 101039}
[311]{'policy_loss': -32.24, 'ent_loss': 0.123, 'mem_len': 101329}
[312]{'policy_loss': -34.019, 'ent_loss': 0.062, 'mem_len': 101620}
[313]{'policy_loss': -32.828, 'ent_loss': 0.097, 'mem_len': 102096}
[314]{'policy_loss': -34.846, 'ent_loss': 0.247, 'mem_len': 102256}
[315]{'policy_loss': -32.207, 'ent_loss': 0.45, 'mem_len': 102427}
[316]{'policy_loss': -35.15, 'ent_loss': 0.146, 'mem_len': 102575}
[317]{'policy_loss': -33.334, 'ent_loss': 0.007, 'mem_len': 102732}
[318]{'policy_loss': -36.159, 'ent_loss': 0.314, 'mem_len': 102879}
[319]{'policy_loss': -32.805, 'ent_loss': -0.234, 'mem_len': 103179}
[320]{'policy_loss': -34.069, 'ent_loss': 0.009, 'mem_len': 103466}
[321]{'policy_loss': -34.619, 'ent_loss': 0.296, 'mem_len': 103789}
[322]{'policy_loss': -36.094, 'ent_loss': 0.46, 'mem_len': 104239}
[323]{'policy_loss': -34.78, 'ent_loss': 0.04, 'mem_len': 104456}
[324]{'policy_loss': -35.411, 'ent_loss': -0.017, 'mem_len': 104723}
[325]{'policy_loss': -31.955, 'ent_loss': -0.068, 'mem_len': 104871}
[326]{'policy_loss': -34.985, 'ent_loss': 0.256, 'mem_len': 105088}
[327]{'policy_loss': -32.521, 'ent_loss': -0.133, 'mem_len': 105267}
[328]{'policy_loss': -35.198, 'ent_loss': -0.141, 'mem_len': 105546}
[329]{'policy_loss': -34.804, 'ent_loss': -0.067, 'mem_len': 105547}
[330]{'policy_loss': -33.438, 'ent_loss': 0.064, 'mem_len': 105852}
[331]{'policy_loss': -31.866, 'ent_loss': 0.026, 'mem_len': 105997}
[332]{'policy_loss': -33.318, 'ent_loss': 0.028, 'mem_len': 106304}
[333]{'policy_loss': -33.656, 'ent_loss': 0.349, 'mem_len': 106636}
[334]{'policy_loss': -35.306, 'ent_loss': -0.032, 'mem_len': 106923}
[335]{'policy_loss': -35.033, 'ent_loss': -0.14, 'mem_len': 107210}
[336]{'policy_loss': -33.504, 'ent_loss': 0.163, 'mem_len': 107509}
[337]{'policy_loss': -34.239, 'ent_loss': 0.142, 'mem_len': 107814}
[338]{'policy_loss': -33.354, 'ent_loss': 0.06, 'mem_len': 108098}
[339]{'policy_loss': -34.506, 'ent_loss': -0.107, 'mem_len': 108274}
[340]{'policy_loss': -33.994, 'ent_loss': -0.003, 'mem_len': 108592}
[341]{'policy_loss': -36.072, 'ent_loss': 0.023, 'mem_len': 108709}
[342]{'policy_loss': -36.532, 'ent_loss': 0.055, 'mem_len': 108710}
[343]{'policy_loss': -34.747, 'ent_loss': 0.081, 'mem_len': 108848}
[344]{'policy_loss': -32.889, 'ent_loss': 0.337, 'mem_len': 108849}
[345]{'policy_loss': -33.949, 'ent_loss': 0.166, 'mem_len': 109161}
[346]{'policy_loss': -35.162, 'ent_loss': -0.025, 'mem_len': 109522}
[347]{'policy_loss': -35.277, 'ent_loss': -0.124, 'mem_len': 109831}
[348]{'policy_loss': -32.396, 'ent_loss': -0.041, 'mem_len': 110143}
[349]{'policy_loss': -35.024, 'ent_loss': 0.073, 'mem_len': 110529}
[350]{'policy_loss': -35.86, 'ent_loss': -0.053, 'mem_len': 110686}
[351]{'policy_loss': -34.326, 'ent_loss': 0.049, 'mem_len': 110883}
[352]{'policy_loss': -34.573, 'ent_loss': -0.113, 'mem_len': 111189}
[353]{'policy_loss': -33.291, 'ent_loss': 0.022, 'mem_len': 111363}
[354]{'policy_loss': -36.03, 'ent_loss': 0.269, 'mem_len': 111640}
[355]{'policy_loss': -35.411, 'ent_loss': 0.182, 'mem_len': 112097}
[356]{'policy_loss': -35.49, 'ent_loss': -0.115, 'mem_len': 112254}
[357]{'policy_loss': -36.599, 'ent_loss': 0.342, 'mem_len': 112410}
[358]{'policy_loss': -35.982, 'ent_loss': 0.141, 'mem_len': 112763}
[359]{'policy_loss': -35.034, 'ent_loss': -0.031, 'mem_len': 112908}
[360]{'policy_loss': -33.559, 'ent_loss': 0.119, 'mem_len': 113373}
[361]{'policy_loss': -34.012, 'ent_loss': 0.061, 'mem_len': 113676}
[362]{'policy_loss': -33.629, 'ent_loss': 0.186, 'mem_len': 114137}
[363]{'policy_loss': -36.448, 'ent_loss': 0.286, 'mem_len': 114245}
[364]{'policy_loss': -32.897, 'ent_loss': -0.042, 'mem_len': 114680}
[365]{'policy_loss': -35.474, 'ent_loss': 0.178, 'mem_len': 114818}
[366]{'policy_loss': -34.072, 'ent_loss': -0.001, 'mem_len': 115272}
[367]{'policy_loss': -35.577, 'ent_loss': 0.08, 'mem_len': 115273}
[368]{'policy_loss': -36.143, 'ent_loss': -0.033, 'mem_len': 115556}
[369]{'policy_loss': -36.168, 'ent_loss': -0.107, 'mem_len': 115928}
[370]{'policy_loss': -36.036, 'ent_loss': 0.034, 'mem_len': 116137}
[371]{'policy_loss': -35.115, 'ent_loss': -0.084, 'mem_len': 116447}
[372]{'policy_loss': -33.896, 'ent_loss': -0.157, 'mem_len': 116760}
[373]{'policy_loss': -34.305, 'ent_loss': -0.264, 'mem_len': 117098}
[374]{'policy_loss': -36.012, 'ent_loss': -0.105, 'mem_len': 117099}
[375]{'policy_loss': -35.221, 'ent_loss': -0.198, 'mem_len': 117396}
[376]{'policy_loss': -35.232, 'ent_loss': -0.149, 'mem_len': 117532}
[377]{'policy_loss': -33.941, 'ent_loss': -0.263, 'mem_len': 117933}
[378]{'policy_loss': -34.714, 'ent_loss': 0.058, 'mem_len': 118211}
[379]{'policy_loss': -36.174, 'ent_loss': 0.174, 'mem_len': 118344}
[380]{'policy_loss': -35.306, 'ent_loss': 0.091, 'mem_len': 118494}
[381]{'policy_loss': -35.84, 'ent_loss': -0.077, 'mem_len': 118688}
[382]{'policy_loss': -34.861, 'ent_loss': -0.102, 'mem_len': 118871}
[383]{'policy_loss': -34.757, 'ent_loss': 0.032, 'mem_len': 119309}
[384]{'policy_loss': -34.76, 'ent_loss': -0.032, 'mem_len': 119448}
[385]{'policy_loss': -34.473, 'ent_loss': -0.243, 'mem_len': 119753}
[386]{'policy_loss': -32.575, 'ent_loss': 0.08, 'mem_len': 120014}
[387]{'policy_loss': -34.785, 'ent_loss': 0.538, 'mem_len': 120015}
[388]{'policy_loss': -36.228, 'ent_loss': 0.31, 'mem_len': 120188}
[389]{'policy_loss': -33.521, 'ent_loss': -0.24, 'mem_len': 120338}
[390]{'policy_loss': -36.233, 'ent_loss': -0.257, 'mem_len': 120339}
[391]{'policy_loss': -35.649, 'ent_loss': 0.367, 'mem_len': 120708}
[392]{'policy_loss': -35.896, 'ent_loss': -0.054, 'mem_len': 120922}
[393]{'policy_loss': -36.318, 'ent_loss': -0.287, 'mem_len': 120923}
[394]{'policy_loss': -34.286, 'ent_loss': 0.091, 'mem_len': 121357}
[395]{'policy_loss': -35.488, 'ent_loss': 0.24, 'mem_len': 121517}
[396]{'policy_loss': -35.728, 'ent_loss': -0.104, 'mem_len': 121814}
[397]{'policy_loss': -35.057, 'ent_loss': 0.033, 'mem_len': 121971}
[398]{'policy_loss': -37.03, 'ent_loss': 0.237, 'mem_len': 122237}
[399]{'policy_loss': -35.966, 'ent_loss': -0.28, 'mem_len': 122388}
[400]{'policy_loss': -33.881, 'ent_loss': -0.323, 'mem_len': 122679}
[401]{'policy_loss': -32.746, 'ent_loss': -0.004, 'mem_len': 122860}
[402]{'policy_loss': -32.697, 'ent_loss': 0.242, 'mem_len': 123064}
[403]{'policy_loss': -34.344, 'ent_loss': 0.252, 'mem_len': 123244}
[404]{'policy_loss': -35.763, 'ent_loss': -0.149, 'mem_len': 123547}
[405]{'policy_loss': -34.991, 'ent_loss': -0.093, 'mem_len': 123679}
[406]{'policy_loss': -34.601, 'ent_loss': 0.142, 'mem_len': 124046}
[407]{'policy_loss': -36.691, 'ent_loss': 0.164, 'mem_len': 124300}
[408]{'policy_loss': -33.927, 'ent_loss': -0.017, 'mem_len': 124647}
[409]{'policy_loss': -34.307, 'ent_loss': 0.017, 'mem_len': 124944}
[410]{'policy_loss': -32.849, 'ent_loss': -0.017, 'mem_len': 125237}
[411]{'policy_loss': -35.521, 'ent_loss': 0.081, 'mem_len': 125798}
[412]{'policy_loss': -37.806, 'ent_loss': 0.196, 'mem_len': 125939}
[413]{'policy_loss': -36.144, 'ent_loss': 0.19, 'mem_len': 126226}
[414]{'policy_loss': -37.143, 'ent_loss': -0.026, 'mem_len': 126392}
[415]{'policy_loss': -37.056, 'ent_loss': 0.123, 'mem_len': 126535}
[416]{'policy_loss': -36.228, 'ent_loss': 0.213, 'mem_len': 126826}
[417]{'policy_loss': -34.453, 'ent_loss': 0.082, 'mem_len': 127097}
[418]{'policy_loss': -37.021, 'ent_loss': 0.149, 'mem_len': 127390}
[419]{'policy_loss': -36.775, 'ent_loss': 0.089, 'mem_len': 127564}
[420]{'policy_loss': -34.633, 'ent_loss': -0.341, 'mem_len': 127734}
[421]{'policy_loss': -34.598, 'ent_loss': -0.003, 'mem_len': 127890}
[422]{'policy_loss': -33.532, 'ent_loss': 0.221, 'mem_len': 128085}
[423]{'policy_loss': -36.812, 'ent_loss': 0.218, 'mem_len': 128231}
[424]{'policy_loss': -35.38, 'ent_loss': 0.11, 'mem_len': 128441}
[425]{'policy_loss': -36.366, 'ent_loss': -0.042, 'mem_len': 128744}
[426]{'policy_loss': -34.719, 'ent_loss': 0.045, 'mem_len': 129057}
[427]{'policy_loss': -34.133, 'ent_loss': 0.148, 'mem_len': 129058}
[428]{'policy_loss': -34.212, 'ent_loss': 0.152, 'mem_len': 129260}
[429]{'policy_loss': -34.494, 'ent_loss': 0.098, 'mem_len': 129608}
[430]{'policy_loss': -35.934, 'ent_loss': -0.045, 'mem_len': 129968}
[431]{'policy_loss': -34.738, 'ent_loss': 0.041, 'mem_len': 130256}
[432]{'policy_loss': -34.177, 'ent_loss': -0.001, 'mem_len': 130635}
[433]{'policy_loss': -34.13, 'ent_loss': -0.148, 'mem_len': 130803}
[434]{'policy_loss': -35.711, 'ent_loss': -0.073, 'mem_len': 131077}
[435]{'policy_loss': -33.557, 'ent_loss': 0.053, 'mem_len': 131349}
[436]{'policy_loss': -37.48, 'ent_loss': 0.287, 'mem_len': 131516}
[437]{'policy_loss': -37.308, 'ent_loss': 0.068, 'mem_len': 131755}
[438]{'policy_loss': -36.772, 'ent_loss': -0.102, 'mem_len': 131756}
[439]{'policy_loss': -34.833, 'ent_loss': 0.035, 'mem_len': 132119}
[440]{'policy_loss': -33.998, 'ent_loss': 0.125, 'mem_len': 132279}
[441]{'policy_loss': -35.998, 'ent_loss': 0.208, 'mem_len': 132607}
[442]{'policy_loss': -35.873, 'ent_loss': -0.045, 'mem_len': 132881}
[443]{'policy_loss': -36.169, 'ent_loss': 0.161, 'mem_len': 133070}
[444]{'policy_loss': -38.064, 'ent_loss': 0.38, 'mem_len': 133199}
[445]{'policy_loss': -36.804, 'ent_loss': -0.144, 'mem_len': 133497}
[446]{'policy_loss': -34.776, 'ent_loss': -0.189, 'mem_len': 133498}
[447]{'policy_loss': -37.65, 'ent_loss': 0.178, 'mem_len': 133828}
[448]{'policy_loss': -37.184, 'ent_loss': 0.277, 'mem_len': 134196}
[449]{'policy_loss': -35.642, 'ent_loss': -0.053, 'mem_len': 134415}
[450]{'policy_loss': -34.257, 'ent_loss': -0.175, 'mem_len': 134695}
[451]{'policy_loss': -36.76, 'ent_loss': -0.12, 'mem_len': 134873}
[452]{'policy_loss': -35.159, 'ent_loss': -0.045, 'mem_len': 135172}
[453]{'policy_loss': -33.515, 'ent_loss': 0.048, 'mem_len': 135343}
[454]{'policy_loss': -36.307, 'ent_loss': 0.198, 'mem_len': 135474}
[455]{'policy_loss': -33.074, 'ent_loss': -0.135, 'mem_len': 135719}
[456]{'policy_loss': -36.869, 'ent_loss': 0.187, 'mem_len': 136153}
[457]{'policy_loss': -34.349, 'ent_loss': 0.125, 'mem_len': 136453}
[458]{'policy_loss': -37.549, 'ent_loss': 0.206, 'mem_len': 136612}
[459]{'policy_loss': -36.349, 'ent_loss': 0.205, 'mem_len': 137034}
[460]{'policy_loss': -35.959, 'ent_loss': 0.036, 'mem_len': 137252}
[461]{'policy_loss': -35.881, 'ent_loss': -0.063, 'mem_len': 137443}
[462]{'policy_loss': -38.751, 'ent_loss': 0.082, 'mem_len': 137808}
[463]{'policy_loss': -35.582, 'ent_loss': 0.239, 'mem_len': 137809}
[464]{'policy_loss': -36.844, 'ent_loss': 0.126, 'mem_len': 138103}
[465]{'policy_loss': -34.88, 'ent_loss': 0.015, 'mem_len': 138224}
[466]{'policy_loss': -37.086, 'ent_loss': 0.211, 'mem_len': 138508}
[467]{'policy_loss': -37.982, 'ent_loss': 0.305, 'mem_len': 138808}
[468]{'policy_loss': -38.539, 'ent_loss': 0.092, 'mem_len': 138809}
[469]{'policy_loss': -36.372, 'ent_loss': -0.026, 'mem_len': 139091}
[470]{'policy_loss': -34.533, 'ent_loss': 0.098, 'mem_len': 139202}
[471]{'policy_loss': -35.925, 'ent_loss': -0.202, 'mem_len': 139391}
[472]{'policy_loss': -35.263, 'ent_loss': 0.044, 'mem_len': 139710}
[473]{'policy_loss': -35.597, 'ent_loss': -0.038, 'mem_len': 140069}
[474]{'policy_loss': -35.929, 'ent_loss': 0.184, 'mem_len': 140346}
[475]{'policy_loss': -38.296, 'ent_loss': 0.369, 'mem_len': 140599}
[476]{'policy_loss': -36.301, 'ent_loss': -0.063, 'mem_len': 140711}
[477]{'policy_loss': -35.297, 'ent_loss': 0.189, 'mem_len': 140835}
[478]{'policy_loss': -35.683, 'ent_loss': 0.045, 'mem_len': 141229}
[479]{'policy_loss': -38.332, 'ent_loss': -0.07, 'mem_len': 141505}
[480]{'policy_loss': -35.194, 'ent_loss': -0.182, 'mem_len': 141803}
[481]{'policy_loss': -35.192, 'ent_loss': 0.19, 'mem_len': 141991}
[482]{'policy_loss': -35.472, 'ent_loss': 0.062, 'mem_len': 142176}
[483]{'policy_loss': -38.026, 'ent_loss': 0.106, 'mem_len': 142384}
[484]{'policy_loss': -36.614, 'ent_loss': 0.003, 'mem_len': 142667}
[485]{'policy_loss': -34.497, 'ent_loss': 0.221, 'mem_len': 142881}
[486]{'policy_loss': -36.68, 'ent_loss': 0.034, 'mem_len': 143163}
[487]{'policy_loss': -35.006, 'ent_loss': -0.276, 'mem_len': 143560}
[488]{'policy_loss': -38.09, 'ent_loss': -0.107, 'mem_len': 143749}
[489]{'policy_loss': -36.008, 'ent_loss': -0.04, 'mem_len': 143750}
[490]{'policy_loss': -36.774, 'ent_loss': 0.225, 'mem_len': 144020}
[491]{'policy_loss': -35.244, 'ent_loss': 0.062, 'mem_len': 144170}
[492]{'policy_loss': -37.352, 'ent_loss': -0.04, 'mem_len': 144440}
[493]{'policy_loss': -35.042, 'ent_loss': -0.061, 'mem_len': 144441}
